file_path,page_count,total_chars,total_words,text_sample,technical_score,structure_score,content_score,overall_score,issues,is_text_based,sample_id,faculty,file_size,error
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part12\9933189290904146\12395620470004146\9933189290904146.pdf,92,124234,19294," 
 
אוניברסיטת תל אביב 
 
הפקולטה הל
נדסה ע""ש איבי ואלדר פליישמן 
בית הספר לתארים מתקדמים ע""ש זנדמן סליינר 
 
מיתון השפעת י צור
סולארי 
 על המתח ברשת חלוקה רב קווית
באמצעות שיטת בקרה המבוססת על חישוב 
 נקודת מרכז
ה עומס
בזמן אמת 
 
ח
יבור זה הוגש כעבודת גמר לקראת התואר 
""""מוסמך אוניברסיטה 
בהנדסת חשמל על ידי 
באסל חסן 
 
: המחקר נעשה תחת הנחייתם של 
פרופ' דורון שמילוביץ 
ד""ר מריו ברמן 
 
מאי 
2020
 

 
 
II
 
 
 
 
 
TEL AVIV UNIVERSITY 
 
The Iby and Aladar Fleischman Faculty of Engineering 
Th",75,40,50,55,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,9933189290904146,"בית הספר להנדסת חשמל,",5758764,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part6\990032774860204146\12397363720004146\3277486.pdf,107,179243,28693,"I 
אוניברסיטת תל-אביב 
בית הספר לחינוך 
 ע""ש חיים וגואן קונסטנטינר
  החוג למדיניות ומנהל בחינוך
מידול ההישגים בבגרות באמצעות מאפייני המורים 
 בבתי הספר
התיכוניים בחברה הערבית ותפיסתם את המנהל האפקטיבי 
(
26037
 
)מילים  
ד עבו
ת מחקר שקולה לעבודת ה
גמר ל
      תואר השני
     
אוקטובר, 
2017

I 
 
 
 
לפרופ 'פאדיה נאסר אבו אלהיג'א 
מורה, מנחה, תומ
כת ,אשת 
,תובנות וידע רב 
על הסובלנות, הסבלנות, הנגישות והס
יוע 
בכל זמן ובכל שעה 
את ראוי
ה 
 למילה אחת 
 גדולה ומשמעותית כל כך בעיניי 
ת ו ד ה 
 
 
 ",100,40,60,66.66666666666667,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,990032774860204146,"בית הספר לחינוך,",3137041,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part17\990030926490204146\12397239380004146\3092649.pdf,57,77070,12584,"1
אוניברסיטת
תל -אביב 
הפקולטה
 
לרפואה
 ע""ש 
סאקלר 
המדרשה
 
לתארים
 
מתקדמים
'  דר ש""ע 
מרים
 
ושלדון
'  ג 
   אדלסון
התחום
:  
 מדעי הרפואה–
 
.  גנטיקה מולקולרית וביוכימיה של האדם
הנושא
: 
בחינת
 
ההשפעה
  של 
שינויים
 
כמותיים
 
בגנום
  על 
דפוס
 
ההכפלה
  של 
גנים ביאלליים ומונואלליים.
      - 
 ידי : עופרי שימרוני-  העבודה מוגשת על
עבודה
  זו 
בוצעה
 
כמילוי
 
חלקי
  של 
הדרישות
 
לקבלת
 
תואר
 
מוסמך
 
בפקולטה
 
לרפואה
 ע""ש 
סאקלר
 
אוניברסיטת
תל -אביב
.   
בהנחייתו
 
של: 
פרופ' 
  מוטי ",75,55,70,66.66666666666667,"['Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,990030926490204146,"החוג לגנטיקה מולקולרית של האדם וביוכימיה,",1789845,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part10\990024309900204146\12395470460004146\2430990.pdf,79,79,0,"














































































",75,70,100,81.66666666666667,[],FALSE,990024309900204146,"בית הספר לחינוך,",984406,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part4\990025573110204146\12396365140004146\2557311.pdf,48,91885,11837,"2 
rRAUIU UNIVERSITY *' )')N-)()f)U'Ol:lIJIN 
!1\l'I')!1l'1,,!1\l'Ol'I 
>"",up.., )1N>!1 V''lI tI.i""'» !1l'IUI!I. tI""!II:I'Oll:l!J ""'lI'Ol'I n'!I. 
1':""0 nn'p' 1'l' ""Olni1 ""l""!lNO l'l 1U)jli1 
D'U11'UO' D'1l'V l1Pl i11'lV n1""nll 
TO) ::IN1' ':l1l:l : n'T1:I)Jn nnm 
Z005 l:lr.l:l U 
I 
i1I1:lllil :l111::l J'V l'l11)11 Oi1n i1I1:l)):l O'))'!llr.m l11JDODi11 O,;;~;;~ 
, 
'ill/) J'V On'J11))11 Oil'l11!lP'Vill1N nl::lil:l O'~:;""r.J Ol'Nl1:lJ:l 
I 
, 
I 
__._;'_1il_'l~;' ilI)71l]!lil ,'V '~Oi1 'l:ln 11",100,80,75,85,['Page numbers in content'],TRUE,990025573110204146,"בית הספר למוסמכים במינהל עסקים על שם לאון רקנטי,",1401151,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\990020398540204146\12420644290004146\002039854.pdf,134,4985,743,"


































































67 - עמוד
 חסר בגרסה
 המודפסת
שנסרקה



























































126 - עמוד
 חסר בגרסה
 המודפסת
שנסרקה



TEL-A VIV UNIVERSITY 
THE YOLANDAAND DAVID KATZ FACULTYOFTHEARTS 
GRADUATE SCHOOL 
DUBBING-A LABOUR OF SATAN 
SOUND AND IMAGE IN DOUGLAS GORDON'S 
FEATURE FILM 
By 
Yehudit Shapira-Haviv 
This thesis was supervised 
By 
Dr. Michal Grover-Friedlander 
March2005 

Abstract 
Film has decisively imp",75,70,100,81.66666666666667,[],FALSE,990020398540204146,"הפקולטה לאומנויות על שם יולנדה ודוד כץ,",8318293,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\990022722460204146\12395166960004146\002272246.pdf,52,52,0,"



















































",75,70,100,81.66666666666667,[],FALSE,990022722460204146,"בית הספר לחינוך,",1371537,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\990022710130204146\12394997330004146\002271013.pdf,112,112,0,"















































































































",75,70,100,81.66666666666667,[],FALSE,990022710130204146,"בית הספר לחינוך,",2146829,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part14\990028424860204146\12396709380004146\2842486.pdf,73,118527,18397," אביב-אוניברסיטת תל
הפקולטה לרפואה ע""ש סאקלר 
המדרשה לתארים מתקדמים ע""ש מרים ושלדון ג' אדלסון 
החוג להפרעות בתקשורת 
פוטנציאליים שמיעתיים 
היכריים למטלות הבחנה 
שמיעתית בילדים עם שתל 
שבלול לאוזן ימין לעומת שמאל
עבודה זו הוגשה כמילוי חלקי של הדרישות לקבלת התואר ""מוסמך אוניברסיטה"" מטעם 
אוניברסיטת תל אביב, בפקולטה לרפואה ע""ש סאקלר, בית הספר למקצועות הבריאות,  
החוג להפרעות בתקשורת 
מוגש על ידי: אורית חלמיש 
 
בהנחיית
: 
ד""ר יעל הנקין 
         פרופ' מינקה הילדסהיימר
 רבין-     פרופ' ליאת קישון
 _",75,55,60,63.333333333333336,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,990028424860204146,"Department of Communication Disorders,",1437680,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part6\9933454215404146\12405962450004146\9933454215404146.pdf,123,123,0,"


























































































































",75,70,100,81.66666666666667,[],FALSE,9933454215404146,"בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",48058045,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part17\990032573780204146\12397283640004146\003257378.pdf,309,768412,139365,"אוניברסיטת תל

אביב
  
הפקולטה למדעי הרוח ע
""
ש לסטר וסאלי אנטי
  
המכו להיסטוריה ופילוסופיה של המדעי והרעיונות ע
""
ש כה
  
בית

הספר לפילוסופיה
  
  
  
  
 
  
  
 
 
  
  
  
  
  
  
שפות השיח התלמודי
: 
עיו פילוסופי בדרכי ההתהוות 
של ההלכה האמוראית
  
  
  
  
  
  
חיבור לש קבלת תואר 
""
דוקטור לפילוסופיה
   ""
 
מאת
  
 
אריאל פורסטנברג
  
  
מנחה
: 
פרופ
' 
מנח פיש
  
  
  
  
 
  
  
  
 
 
 
 
 
 
  
ה
וגש לסנאט אוניברסיטת תל

אביב
  
טבת
, 
תשס
""ח  

 
1
תודות  
 לאחר מסע לא ק",100,55,40,65,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,990032573780204146,"בית הספר לפילוסופיה, בלשנות ולימודי מדע,",2676820,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\9932993498304146\12395077190004146\9932993498304146.pdf,55,55,0,"






















































",50,70,100,73.33333333333333,[],FALSE,9932993498304146,"החוג למתמטיקה עיונית,",639523,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\990025147120204146\12461483770004146\002514712.pdf,118,342038,57714,"אוניברסיטת תל־אביב
הפקולטה למדעי הרוח ע״ש לסטר וסאלי אנטין 
החוג לתרבות עברית - המגמה לתלמוד ולספרות העת העתיקה
הערלה והערלים בספרות היהודית העתיקה 
ויצירת היהודי הערל
חיבור זה הוגש כעבודת גמר לקראת התואר ״מוסמך אוניברסיטה״ ־ 
M.A
. 
באוניברסיטת ת״א
על 
:ידי ידידה קורן 
העבודה הוכנה 
:בהדרכת פרופ׳ ישי רוזן־צבי 
:תאריך אייר תשע״ד

תוכן ענייניט
מבוא.........................................................................................................................................ו
סקירת מחקר..",75,55,70,66.66666666666667,"['Page numbers in content', 'Repeated headers/footers']",TRUE,990025147120204146,החוג ללימודי התרבות העברית.,8065100,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part9\990032653580204146\12397305160004146\3265358.pdf,85,170259,27321," אביב-אוניברסיטת תל
הפקולטה לרפואה ע""ש סאקלר 
המדרשה לתארים מתקדמים ע""ש מרים ושלדון ג' אדלסון 
החוג להפרעות בתקשורת
השפעת ההקשר המקדים וההקשר 
שלאחר המילה על פענוח המילה 
ההומוגרפית 
עבודה זו הוגשה כמילוי חלקי של הדרישות לקבלת התואר ""מוסמך אוניברסיטה"" מטעם 
אוניברסיטת תל אביב, בפקולטה לרפואה ע""ש סאקלר, בית הספר למקצועות הבריאות, החוג 
להפרעות בתקשורת 
מוגש על ידי: אוריה בראון 
מנחת המחקר: פרופ' דורית רביד 
און -ייעוץ: ד""ר עמליה בר

תודות
 
אבקש להודות לכל האנשים שעזרו לי במהלך המחקר, ובמיוחד- 
ל",75,30,60,55,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,990032653580204146,"החוג להפרעות בתקשורת,",687306,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part1\9932925891804146\12394485970004146\9932925891804146.pdf,194,199068,30888,"THESIS 
n$""W 
9flt 
4'it vô 
U'l]l]ILI Ui'fl""7-11' tuEl]'? UT19 fllTl]R 62(11 79R 
u'lr'7111W'7R U'11]""719J1 
""n'1ct7'Y rninprr"" iflnn n'ap Uw'? rn:'n 
in Ufl]T] 
:1:-'7fl fll2'C1J1J1 '7W i2]C'7 011fl 
1997 ini: 

T79 '7èflJl3]3 71C91-19 '7W lfl""flhilJ lflW133 11 1111313 

:fl]1T1] 112111 ')TflTl 
'2'7W '73 111N'7 flhl'UflJ 'TIlN 1'17il 1WN '7]) ,T79 '7N1Jfl]) 11U9119 ,7111`3'7 
111 I1fl2JJ 
(j?') 219])' 111JTfl ,111`11N fl""7'1]N 1109119 ,171)'71 11`1117N 11139119 :'lll]'7 
.1]'SJO 
,-n19 ITriJJ",65,80,75,73.33333333333333,"['Page numbers in content', 'Repeated headers/footers']",TRUE,9932925891804146,"בית הספר לכימיה,",7515737,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part3\990025091040204146\12395802820004146\2509104.pdf,185,264729,44923,"L v 
Cכ-
-"" 
-.5 
.< 
"" 
אןניברסיטת
אביב-תל
הפקולטה
לרפואה
ביה""ס
למקציעית
הבריאית
החיג
לסיעיי
-
ההתנסות
הטיפולית
בחולה
זינוטה
למות
במסגרת
הבית
והשלכותיה
על
בני
המשפחה
עבודת
גמר
לתואד
מוסמך
האוניברסיטה
בסיעוד
מגישה:
מיכל
זר
אוקטובר1991 
rנy< 
///~ 
v.. 
'. 
~ 
r:נY.. 

אוניברסיטת
אביב-תג
הפקןלטה
לרפןאה
,,""כיה
למקציעית
הכריאית
החוג
ל""יעור
ההתנסןת
הטיפןלית
בחולה
הנןטה
למןת
במסגרת
הבית
ןהשלכותיה
על
בני
המשפחה
עבודת
גמר
לתואר
מוסמך
האוניברסיטה
בסיעוד
מגישה:
מיכל
זר
העבידה
היכבה
בהדרכת:
ד""ר
חןח
גולנדר",75,80,60,71.66666666666667,['Page numbers in content'],TRUE,990025091040204146,החוג לסיעוד,3485081,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\9933610611404146\12436474570004146\9933610611404146.pdf,91,123559,19802,"82. i'f 
c-7 
ארנינרםיטח
אניב-חל
המחלקה
למיקררנירלרגיה
 /
ר
 )
 )(
,,.--
/ 
תגונה
חיםרניח
הרמררליח
אלנטיגנים
לש
נגיפי
םרטן
הדשMu/,f!'V) 
( 
והנחאטרםח
ע""ג
אתי
חטרל
סל
זני
ערבכים
סרנים
חיבור
זה
הוגש
כעברדח
גמר
לקראת
התואר
""מוםמן
למדעים""
של
ארנינרםיטח
אניב-חל
על
ידי
נרווח
קררנרנרט
ה
עבורה
הרכבה
במחלקה
למיקרוביולוגיה
של
אוביברםיטח
אביב-חל
בהדרכח
פורפ
י
 . א
רפנםדררף
ד"" וד
 .מ
בר-יעקב
אייר
חשמ""ב

ארנינרםיטח
אניב-חל
נבלקהnה
למיקררנירלרגיה
תגרנה
חיםרניח
הרמררליn אלנטיגנים
של
נגיפי
םרטר
הדשMuMrVJ 
( 
רה",75,70,70,71.66666666666667,"['Page numbers in content', 'Repeated headers/footers']",TRUE,9933610611404146,החוג למיקרוביולוגיה מולקולרית ולביוטכנולוגיה,1934066,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\990022706910204146\12394958520004146\002270691.pdf,113,113,0,"
















































































































",75,70,100,81.66666666666667,[],FALSE,990022706910204146,"בית הספר לחינוך,",2011778,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part9\990032644490204146\12397308430004146\003264449.pdf,110,226550,37200," 
אוניברסיטת תל-אביב 
הפקולטה למדעי הרוח ע""ש לסטר וסאלי אנטין 
החוג להיסטוריה כללית 
 
 
מחנות הריכוז  -  ""מחוץ למלחמה""
 
 ,מאי1945
 – החיילים האמריקנים מגיעים אל מחנות הריכוז 
 
 
 ""חיבור זה הוגש כעבודת גמר לקראת תואר ""מוסמך אוניברסיטה– 
M.A.
 
באוניברסיטת תל אביב 
 
 
על 
:ידי 
מרים רבי 
 
:העבודה הוכנה בהנחיית 
  ד""ר ב עז נוימן
ז""ל 
ד""ר יעל שטרנהל 
 
:תאריך   
17.5.2016

 
 
עבודה זו מוקדשת בכאב והערכה אין קץ 
לזכרו של 
 ד""ר ב
עז נוימן 
 
 -
 
.במלאת שנה ללכתו 
 

 
i 
 
תוכן העניינים 
מבוא 
",75,55,50,60,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content']",TRUE,990032644490204146,החוג להיסטוריה כללית,2245600,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\9933610710604146\12436514150004146\9933610710604146.pdf,112,205658,38161,"  הישומישו הפשה לש םייביטינגוק םידומילל תינכותה
""לע
הימסילופ "" 
מיל"" סחיה ת
לע"" 
–
 
ש טבמב םיימסילופ םייוני
ו ינורכאידס  ינורכני
 א״מ ראותב רמג תדובע
תיביטינגוק תונשלב  
מ םוריול תנבל ידי לע שגו
רבמצד 
2023
 
ש םידומילה תנתד""פש  
תב הוח 'פורפ :החנמ-
זא ב
    טורקדליש

2 
תודות:
 
ע קשמ תא ונלוכ ונשגרה הב ,תינוחטבו תיתרבח הניחבמ תלטלטמ הפוקתב השגוהו הבתכנ וז הדוב
םיעורא .ונתנידמב םיחרזא תויהל לש תוירחאה לדוג תאו הירוטסהה יפנכ 
א וחכנו דבכ לצ וליטה ול
בע ןרקל תיעדמה הריקחה הכפה הביתכה תכאלמל סייג",75,55,60,63.333333333333336,"['Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,9933610710604146,"התוכנית ללימודים קוגניטיביים של השפה ושימושיה,",2686740,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part4\990025568080204146\12396308180004146\2556808.pdf,179,179,0,"


















































































































































































",75,70,100,81.66666666666667,[],FALSE,990025568080204146,"החוג לפסיכולוגיה,",5323202,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\990022710330204146\12395009040004146\002271033.pdf,98,98,0,"

































































































",75,70,100,81.66666666666667,[],FALSE,990022710330204146,"בית הספר לחינוך,",28192130,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\990014262570204146\12412154430004146\001426257-הטאבו כקטגוריה של האסתטיקה המטפיסית.pdf,129,1673,246,"""M.A. - n\in 'YllJ 11l011l"" 
,,, )) 
1975 >t,C)J 





























































































































TEL-AVIV UNIVERSITY 
Faculty of Humanities 
Department 
of Philosophy 
This work ia presented as a Thesis 
tovarda the :1.A, Degree 
Tel-Aviv University 
M.ny, 
1975
,, 
Dina Gabbay 
Advisor Dr. Zvi Rosen 

ABSTRACT 
The aesthetic Interpretation of the com>ept of taboo, which Is 
the mafr, theme of this work, Is dravm fro",75,70,100,81.66666666666667,[],FALSE,990014262570204146,"החוג לפילוסופיה,",2118787,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part4\990025574580204146\12396375820004146\2557458.pdf,131,131,0,"


































































































































",75,70,100,81.66666666666667,[],FALSE,990025574580204146,"החוג לפסיכולוגיה,",2044178,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part14\990025587540204146\12396553320004146\2558754.pdf,110,262889,43860,"אוניברסיטת תל-אביב אוניברסיטת תל-אביב 
 
הפקולטה למדעי החברה ע""ש גרשון גורדון 
 
החוג ל
לימודי עבודה 
 
 
 
 
 
 
 
 
 רפורמות פנסיוניות בישראל– 
 
 
בין פסיקת בית הדין לעבודה לפסיקת בית המשפט העליון 
 
 
 
 
חיבור זה הוגש כעבודת גמר לקראת התואר 
 
 """"מוסמך אוניברסיטה- 
.מ.א 
 
באוניברסיטת תל-אביב 
 
 
 
 
 
 
על ידי 
מיכל בן-דב מילול 
 
 
 
 
 
 
:העבודה הוכנה בהדרכת 
פרופ' חיה שטייר 
ד""ר לילך לוריא 
 
 
 
 
 
(
 אדר תשע""ז- 
 מרץ2017
)
 
 
 
 
 

תוכן העניינים 
תקציר 
 'עמi
 
מבוא 
 
 'עמ1
 
 פ",100,45,50,65,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,990025587540204146,"החוג ללימודי עבודה,",1619780,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part6\9933475318604146\12410104750004146\9933475318604146.pdf,71,96317,15421,"בס""ד
אוניברסיטת תל-אביב 
הפקולטה לרפואה ע""ש סאקלר 
 המדרשה לתארים מתקדמים ע""ש מרים ושלדון ג' אדלסון
החוג להפרעות בתקשורת    
  ערכיות הפועל בשיח אם ילד
עבודה זו הוגשה כמילוי חלקי של הדרישות לקבלת התואר ""מוסמך אוניברסיטה"" 
 מטעם
 ,אוניברסיטת תל אביב, בפקולטה לרפואה ע""ש סקלאר, בית הספר למקצועות הבריאות
החוג להפרעות בתקשורת    
    מוגש על ידי: דבורה וייסינגר
בהנחיית
: פרופסור דורית רבי
ד   
___________: המנחה
חתימת____
  הגשה
תאריך 
:
04/02/2021

2 
 
 
תודות 
 תודתי נתונה בראש ובראשונה
לפרופסור ד",75,45,70,63.333333333333336,"['Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,9933475318604146,Department of Communication Disorders,1151952,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\990022698960204146\12394895850004146\002269896.pdf,82,82,0,"

















































































",75,70,100,81.66666666666667,[],FALSE,990022698960204146,"בית הספר לחינוך,",1339330,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part5\990030710550204146\12397150000004146\1952474.pdf,81,111495,18371,"אוניברסיטת
אביב-תל
הפקולטה
למדעים
מדויקים
ע''ש
ריימוכד
ובבדלי
סאקלר
שימושים
נבחרים
ויישומים
בטכניקות
שונות
של
תמווג
זרחן
בחקר
אורגנוזרחניים
חיבור
זה
הוגש
כחלק
מהדרישות
לקבלת
התואר
""מוסמך
אוניברסיטה""-
• 
M.Sc באוניברסיטת
אביב-תל
ביה''ס
לכימיה
על
ידי
עמרי
שגב
העבדוה
הוכנה
בהדרכתו
של
פרופ'
יורם
כהן
ובהדרכתו
של
ד""ר
ישי
קלוומבוס
מהמכון
הבילווגי
ציונה-בנס
אלול
תשס""ג
ספטמבר2003 

עבודה
זו
נעשתה
הבדרכתם
של
פרופי
יורם
כהן
 ,
אוניבסריטת
אביב,-תל
ד""ר
ישי
קולומבוס,
המכון
למחקר
ביולוגי,
נס
ציונה,
ובהשתתפותו
",75,55,70,66.66666666666667,"['Page numbers in content', 'Repeated headers/footers']",TRUE,990030710550204146,"בית הספר לכימיה,",6308375,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part4\9933342551904146\12396327410004146\9933342551904146.pdf,130,130,0,"

































































































































",75,70,100,81.66666666666667,[],FALSE,9933342551904146,המחלקה למדע והנדסה של חומרים,27334067,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\990022704050204146\12394950000004146\002270405.pdf,255,255,0,"






























































































































































































































































",75,70,100,81.66666666666667,[],FALSE,990022704050204146,"בית הספר לחינוך,",5072413,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\9933734114404146\12454683420004146\9933728518804146.pdf,84,170219,28675," 
 
ההנידמה עדמ ידומילב ינש ראותל תינכת 
בםיימואלניב םיסחיו לשממ ,הנידמה עדמל רפסה תי 
הןודרוג ןושרג ש""ע הרבחה יעדמל הטלוקפ 
לת תטיסרבינוא-
אביב 
 
 
 
חוו  תסיפת :ילארשיה סופמקב םיניטסלפ םיטנדוטס תוי""ת םיזורד ,םיברעל ההובגה הלכשהה תשגנה תינכו
ו ידי לע ""םיסקר'צססופמקב םימסחה םע םתודדומתה יפואו םיניטסלפ םיטנדוט 
 
 
 
 
חראותה תארקל רמג תדובעכ שגוה הז רובי 
""מ ""הטיסרבינוא ךמסו– 
M.Aלת תטיסרבינואב .-
אביב 
לע-
יד י 
 
רןאענכ אש 
 
 
התכרדהב הנכוה הדובע 
פלאמ'ג למא 'פור 
 
 
 
 
 
 
 
 
י ראונ2023
",100,55,50,68.33333333333333,"['Multiple spaces', 'Multiple empty lines', 'Page numbers in content']",TRUE,9933734114404146,"בית הספר למדע המדינה, ממשל ויחסים בינלאומיים,",1691686,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part7\9933556419704146\12435288740004146\9933556419704146.pdf,71,112539,18270," אביב-אוניברסיטת תל
הפקולטה לרפואה ע""ש סאקלר  
המדרשה לתארים מתקדמים ע""ש מרים ושלדון ג' אדלסון 
החוג להפרעות בתקשורת  
הפרעות קול בילדים:  
הקשר בין דיווח הילד, דיווח 
ההורים והערכה עצמית כללית 
עבודה זו הוגשה כמילוי חלקי של הדרישות לקבלת  התואר ""מוסמך אוניברסיטה"" מטעם 
אוניברסיטת תל אביב, בפקולטה לרפואה ע""ש סאקלר,   
בית הספר למקצועות הבריאות, החוג להפרעות בתקשורת  
מוגש על ידי:  שי גולדשטיין
 
  בהנחיית : פרופ' עופר אמיר
  :  תאריך הגשה
חתימת המנחה: ______________  08/2021   

 תודות 
לפרופ' ע",75,45,70,63.333333333333336,"['Multiple empty lines', 'Page numbers in content', 'Repeated headers/footers']",TRUE,9933556419704146,Department of Communication Disorders,1030279,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part2\9932978582504146\12395012370004146\9932978582504146.pdf,80,80,0,"















































































",75,70,100,81.66666666666667,[],FALSE,9932978582504146,"בית הספר לעבודה סוציאלית ע""ש בוב שאפל,",1659636,
G:\.shortcut-targets-by-id\1cErCnP4Phe-Supo0U_ju1u-KMunC6Et6\Tau All Data\aws\part11\990025581400204146\12396457390004146\2558140.pdf,40,68154,11297,"אוניברסיטת תל אביב  
 הפקולטה למדעי
החברה 
 ע""ש
גרשון גורדון  
 בית הספר למדעי
הפסיכולוגיה  
המגמה הקוגניטיבית  
  
  
  
  
  
 הקשר שבין מיקומו במרחב של גירוי לבין ערכו הרגשי: עדות מבעלי
 דומיננטיות ימנית
ושמאלית  
  
  
  
עדו גלדי  
  
  
עבודה זו מוגשת כחלק מהדרישות לקבלת תואר מוסמך ב מגמה הקוגניטיבית  
 של בית הספר למדעי הפסיכולוגיה
באוניברסיטת תל אביב  
  
  
  
  
תל אביב 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 יוני2014
 

עבודה זו נעשתה בהדרכתו של  
פרופסור דניאל אלגום  
בית הספר לפסיכו",100,80,70,83.33333333333333,"['Multiple empty lines', 'Page numbers in content']",TRUE,990025581400204146,בית הספר למדעי הפסיכולוגיה,632365,
